"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"310","Chris Terry","CAR","L","68","0.48333333333333","0","0","0","0","0","-","1","0.00","0.11","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","-"
"70","Chris Thorburn","WPG","R","82","56.716666666667","1","0","0","0","1","100.00","3","33.33","0.25","3","3","3","2","0","0","0","0","0","0","0","4","3","2","9","1","5","2","3","40.00"
"680","Chris Tierney","S.J","C","79","120.98333333333","1","0","0","0","1","100.00","9","11.11","1.68","11","11","9","4","1","2","0","0","0","0","0","2","2","5","1","3","8","63","79","44.37"
"227","Chris VandeVelde","PHI","C","79","180.96666666667","1","0","0","0","1","100.00","3","33.33","0.58","6","6","4","1","0","0","2","1","1","0","0","2","5","7","3","6","19","3","7","30.00"
"516","Chris Wagner","ANA, COL","C","43","23.066666666667","0","0","0","0","0","-","1","0.00","0.12","2","2","2","1","0","0","0","0","0","0","0","0","1","0","3","0","2","5","9","35.71"
"455","Chris Wideman","OTT","D","64","6.9166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","-"
"76","Christian Ehrhoff","CHI, L.A","D","48","19.583333333333","0","0","0","0","0","-","0","-","0.02","1","1","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","0","-"
"752","Christian Folin","MIN","D","26","38.066666666667","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2","1","4","0","0","-"
"482","Christopher Tanev","VAN","D","69","190.9","0","1","0","1","1","inf","1","0.00","0","1","1","0","0","0","0","0","0","0","0","0","0","5","3","1","8","34","0","0","-"
"140","Clarke MacArthur","OTT","L","4","0.51666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"264","Claude Giroux","PHI","C","78","115.51666666667","1","1","1","0","2","100.00","11","9.09","1.03","13","12","9","4","1","1","4","2","2","0","0","2","3","6","4","4","4","109","72","60.22"
"156","Clayton Stoner","ANA","D","50","90.733333333333","0","1","0","1","1","100.00","1","0.00","0.02","1","1","0","0","0","0","10","1","0","0","1","4","5","0","10","3","10","0","0","-"
"225","Cody Bass","NSH","C","17","3.3833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","3","0","1","1","0","1","0","0","-"
"663","Cody Ceci","OTT","D","75","185.1","0","0","0","0","0","0.00","4","0.00","0.12","6","5","2","0","0","1","0","0","0","0","0","1","7","2","8","1","20","0","0","-"
"459","Cody Eakin","DAL","C","82","128.56666666667","3","1","1","0","4","100.00","9","33.33","1.51","14","11","11","4","2","1","0","0","0","0","0","1","4","5","2","3","4","45","54","45.45"
"223","Cody Franson","BUF","D","59","44.383333333333","0","0","0","0","0","0.00","1","0.00","0","1","1","0","0","0","0","4","2","2","0","0","0","1","2","3","0","5","0","0","-"
"366","Cody Goloubef","CBJ","D","43","33.183333333333","0","0","0","0","0","-","0","-","0.03","2","2","0","0","0","0","2","1","1","0","0","0","1","1","0","0","2","0","0","-"
"353","Cody Hodgson","NSH","C","39","1.2333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","100.00"
"198","Cody McLeod","COL","L","82","64.333333333333","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","3","0","1","0","0","-"
"235","Colin Greening","OTT, TOR","C","31","0.033333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","-"
"636","Colin Miller","BOS","D","42","3.8","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","-"
"352","Colin Wilson","NSH","C, L","64","0.91666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"674","Colton Parayko","STL","D","79","77.433333333333","0","0","0","0","0","0.00","2","0.00","0.03","6","4","1","0","0","0","0","0","0","0","0","3","1","2","3","3","7","0","0","-"
"322","Colton Sceviour","DAL","C","71","118.86666666667","0","1","1","0","1","33.33","11","0.00","0.67","13","13","6","2","1","0","0","0","0","0","0","4","2","5","4","2","15","0","1","0.00"
"683","Colton Sissons","NSH","C","34","37.183333333333","0","0","0","0","0","-","0","-","0","1","0","1","0","0","0","0","0","0","0","0","1","1","2","0","0","2","10","9","52.63"
"493","Connor Brickley","FLA","C","23","0.033333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","-"
"696","Connor Brown","TOR","R","7","3.2833333333333","0","1","1","0","1","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"686","Connor Carrick","TOR, WSH","D","19","7.5666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","3","0","0","0","0","-"
"779","Connor McDavid","EDM","C","45","35.15","0","0","0","0","0","-","4","0.00","0.42","4","4","4","2","0","0","0","0","0","0","0","0","1","3","1","0","0","5","5","50.00"
"629","Connor Murphy","ARI","D","78","166.53333333333","0","0","0","0","0","0.00","0","-","0","1","0","0","0","0","0","2","1","1","0","0","3","6","1","14","2","24","0","0","-"
"750","Conor Sheary","PIT","L","44","1.25","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"463","Corban Knight","FLA","C","20","0.55","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00"
"132","Corey Perry","ANA","R","82","4.75","0","0","0","0","0","-","0","-","0.04","1","1","0","0","0","0","4","2","2","0","0","4","0","0","0","1","0","0","0","-"
"474","Craig Cunningham","ARI","L","10","0.96666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","-"
"454","Craig Smith","NSH","R","82","3.1666666666667","0","0","0","0","0","-","1","0.00","0.06","1","1","1","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","1","0.00"
"740","Curtis Lazar","OTT","C","76","107.55","1","3","3","0","4","57.14","3","33.33","0.27","6","4","3","1","0","0","2","1","1","0","0","3","0","4","4","3","11","5","11","31.25"
"469","Curtis McKenzie","DAL","L","3","0.36666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"6","Dainius Zubrus","S.J","C","50","50.133333333333","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","2","1","1","0","0","0","2","1","2","0","3","0","2","0.00"
"383","Dale Weise","CHI, MTL","R","71","12.333333333333","0","0","0","0","0","-","2","0.00","0.27","2","2","2","2","1","0","0","0","0","0","0","3","0","1","0","0","2","1","1","50.00"
"401","Dalton Prout","CBJ","D","64","81.533333333333","0","0","0","0","0","-","1","0.00","0.07","1","1","0","0","0","0","14","4","2","2","0","3","2","1","20","1","10","0","0","-"
"682","Damon Severson","N.J","D","72","22.233333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","2","1","1","0","0","1","0","0","2","0","1","0","0","-"
"18","Dan Boyle","NYR","D","74","50.616666666667","0","0","0","0","0","-","0","-","0.04","2","1","1","0","0","0","0","0","0","0","0","1","0","0","2","1","9","0","0","-"
"240","Dan Girardi","NYR","D","74","200.9","0","1","0","1","1","33.33","1","0.00","0.02","1","1","0","0","0","0","2","1","1","0","0","1","5","2","14","3","37","0","0","-"
"64","Dan Hamhuis","VAN","D","58","151.06666666667","0","0","0","0","0","0.00","0","-","0","1","0","0","0","0","0","4","2","2","0","0","1","6","3","11","3","23","0","0","-"
"584","Daniel Catenacci","BUF","C","11","0.1","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"104","Daniel Paille","NYR","L","12","20.2","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","3","0","0","-"
"34","Daniel Sedin","VAN","L","82","37.083333333333","0","1","1","0","1","100.00","1","0.00","0.14","2","2","2","0","0","0","0","0","0","0","0","2","0","2","1","3","3","1","0","100.00"
"194","Daniel Winnik","TOR, WSH","L","76","131.8","0","0","0","0","0","-","3","0.00","0.47","5","3","3","2","1","0","12","2","1","0","1","2","0","5","1","8","14","2","5","28.57"
"701","Danny DeKeyser","DET","D","78","208.56666666667","0","0","0","0","0","0.00","1","0.00","0","3","2","1","0","1","0","0","0","0","0","0","2","4","1","19","3","31","0","0","-"
"732","Darnell Nurse","EDM","D","69","140.95","0","1","1","0","1","33.33","3","0.00","0.04","4","4","0","0","0","0","6","3","3","0","0","4","7","2","3","2","15","0","0","-"
"575","Darren Dietz","MTL","D","13","4.0166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","-"
"229","Darren Helm","DET","C","77","138.71666666667","0","0","0","0","0","0.00","7","0.00","1.09","17","13","10","5","1","2","4","2","2","0","0","4","2","6","13","3","7","6","5","54.55"
"170","Dave Bolland","FLA","C","25","49.85","0","0","0","0","0","-","0","-","0.09","2","2","1","0","0","0","0","0","0","0","0","1","1","0","2","2","5","18","34","34.62"
"481","Dave Dziurzynski","OTT","L","14","3.0833333333333","0","0","0","0","0","-","1","0.00","0.12","1","1","1","1","0","0","5","1","0","1","0","0","0","0","1","0","0","0","0","-"
"139","David Backes","STL","R","79","141.76666666667","0","0","0","0","0","0.00","5","0.00","0.41","8","7","4","2","2","0","10","5","5","0","0","4","4","12","14","5","19","67","69","49.26"
"157","David Clarkson","CBJ","R","23","0.36666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","-"
"241","David Desharnais","MTL","C","65","1.2666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2","0.00"
"155","David Jones","CGY, MIN","R","75","3.6833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"176","David Krejci","BOS","C","72","108.98333333333","0","3","2","1","3","150.00","4","0.00","0.96","7","6","3","0","3","0","2","1","1","0","0","0","1","4","4","0","12","47","51","47.96"
"20","David Legwand","BUF","C","79","192.98333333333","1","1","1","0","2","66.67","12","8.33","0.88","16","15","6","4","4","1","2","1","1","0","0","1","3","5","4","1","6","27","40","40.30"
"770","David Pastrnak","BOS","R","51","0.41666666666667","0","0","0","0","0","-","1","0.00","0.01","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"324","David Perron","ANA, PIT","L","71","0.93333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","2","1","1","0","0","1","0","0","1","0","0","0","0","-"
"435","David Rundblad","CHI","D","9","0.21666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"457","David Savard","CBJ","D","65","186.93333333333","0","1","1","0","1","50.00","3","0.00","0.13","5","5","1","0","0","0","14","3","2","0","1","1","3","1","10","7","25","0","0","-"
"287","David Schlemko","N.J","D","67","106.18333333333","0","0","0","0","0","0.00","1","0.00","0.09","2","1","1","1","0","0","0","0","0","0","0","0","3","4","5","5","19","0","0","-"
"381","David Warsofsky","N.J, PIT","D","22","1.1666666666667","0","0","0","0","0","-","1","0.00","0.01","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"791","Dean Kukan","CBJ","D","8","2.6","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"754","Dennis Everberg","COL","R","15","12.866666666667","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","3","0","0","-"
"757","Dennis Rasmussen","CHI","C","44","1.6333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00"
"78","Dennis Seidenberg","BOS","D","61","144.9","0","0","0","0","0","0.00","6","0.00","0.06","6","6","0","0","1","0","0","0","0","0","0","0","4","3","6","1","29","0","0","-"
"86","Dennis Wideman","CGY","D","51","78.983333333333","0","0","0","0","0","-","0","-","0","2","0","1","0","0","0","2","1","1","0","0","1","2","2","3","0","7","0","0","-"
"250","Derek Dorsett","VAN","R","71","55.883333333333","0","1","1","0","1","100.00","3","0.00","0.27","4","3","3","2","0","1","30","7","5","0","2","11","0","1","1","3","5","2","2","50.00"
"506","Derek Forbort","L.A","D","14","9.5166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","-"
"386","Derek Grant","CGY","C","15","14.616666666667","0","0","0","0","0","-","0","-","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","5","5","50.00"
"38","Derek MacKenzie","FLA","C","64","168.48333333333","0","1","0","1","1","100.00","6","0.00","1.21","12","11","5","3","1","0","2","1","1","0","0","4","1","11","5","4","13","125","112","52.74"
"373","Derek Stepan","NYR","C","72","122.88333333333","3","0","0","0","3","100.00","18","16.67","2.47","23","22","15","10","4","1","2","1","1","0","0","3","4","11","1","2","9","47","51","47.96"
"268","Derick Brassard","NYR","C","80","12.833333333333","0","0","0","0","0","-","1","0.00","0.1","2","1","1","0","0","0","0","0","0","0","0","1","0","1","0","0","1","8","7","53.33"
"667","Derrick Pouliot","PIT","D","22","3.4333333333333","0","0","0","0","0","-","0","-","0.02","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","-"
"59","Deryk Engelland","CGY","D","69","86.066666666667","0","1","0","1","1","25.00","0","-","0.02","1","1","0","0","0","0","5","1","0","1","0","1","2","0","1","0","9","0","0","-"
"502","Devante Smith-Pelly","MTL, N.J","R","64","17.7","0","0","0","0","0","0.00","0","-","0.06","2","1","2","1","1","0","6","3","3","0","0","1","1","0","2","0","1","0","0","-"
"119","Dion Phaneuf","OTT, TOR","D","71","130.55","0","2","2","0","2","100.00","3","0.00","0.06","4","3","1","0","0","0","8","4","4","0","0","12","5","1","12","2","12","0","0","-"
"599","Dmitrij Jaskin","STL","R","65","0.38333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","-"
"432","Dmitry Kulikov","FLA","D","74","176.93333333333","0","0","0","0","0","0.00","2","0.00","0.05","2","2","0","0","0","0","2","1","1","0","0","1","8","4","6","3","17","0","0","-"
"445","Dmitry Orlov","WSH","D","82","11.416666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","2","1","1","0","0","1","0","1","1","0","0","0","0","-"
"55","Dominic Moore","NYR","C","80","172.85","0","0","0","0","0","-","11","0.00","0.82","14","12","9","6","1","0","0","0","0","0","0","2","3","7","5","6","12","103","117","46.82"
"619","Dougie Hamilton","CGY","D","82","39.716666666667","0","0","0","0","0","-","2","0.00","0.08","3","2","0","0","0","0","4","2","2","0","0","0","2","0","2","0","10","0","0","-"
"347","Drew Doughty","L.A","D","82","241.6","1","1","0","1","2","200.00","3","33.33","0.23","5","4","2","2","0","0","6","3","3","0","0","4","19","0","11","6","19","0","0","-"
"147","Drew Miller","DET","L","28","83.2","0","0","0","0","0","-","2","0.00","0.09","2","2","1","0","0","0","0","0","0","0","0","0","2","1","0","2","17","1","0","100.00"
"449","Drew Shore","CGY","C","2","6.6833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","33.33"
"164","Drew Stafford","WPG","R","78","82.85","1","2","2","0","3","100.00","4","25.00","0.47","7","5","5","2","0","1","2","1","1","0","0","1","1","4","4","1","3","13","13","50.00"
"107","Duncan Keith","CHI","D","67","178.86666666667","0","1","0","1","1","25.00","4","0.00","0.06","6","4","2","0","0","1","0","0","0","0","0","0","6","1","2","3","25","0","1","0.00"
"121","Dustin Brown","L.A","R","82","125.55","0","1","1","0","1","100.00","6","0.00","0.56","11","9","8","3","2","0","4","2","2","0","0","6","1","6","7","2","6","1","1","50.00"
"151","Dustin Byfuglien","WPG","D","81","165.08333333333","1","0","0","0","1","33.33","6","16.67","0.66","9","8","5","4","1","0","12","6","6","0","0","5","11","14","25","0","16","0","0","-"
"323","Dwight King","L.A","L","47","60.066666666667","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","2","1","0","100.00"
"568","Dylan DeMelo","S.J","D","45","5.8166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","-"
"767","Dylan Larkin","DET","C","80","7.8333333333333","0","0","0","0","0","-","1","0.00","0.01","2","1","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","-"
"526","Dylan McIlrath","NYR","D","34","32.2","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","15","2","0","1","1","7","0","0","1","0","3","0","0","-"
"412","Dylan Olsen","FLA","D","8","0.066666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"730","Elias Lindholm","CAR","C","82","66.95","0","0","0","0","0","-","2","0.00","0.09","3","2","0","0","0","0","2","1","1","0","0","2","2","2","3","3","7","9","16","36.00"
"513","Emerson Etem","NYR, VAN","L","58","13.4","0","0","0","0","0","-","0","-","0.08","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","3","0","1","0.00"
"3","Eric Boulton","NYI","L","6","2","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-"
"125","Eric Fehr","PIT","C","55","135.6","4","0","0","0","4","66.67","11","36.36","2.55","13","13","10","6","3","0","6","3","3","0","0","3","2","10","6","2","14","5","13","27.78"
"444","Eric Gelinas","COL, N.J","D","40","3.2166666666667","0","0","0","0","0","-","1","0.00","0","2","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","-"
"257","Eric Gryba","EDM","D","53","121.88333333333","0","0","0","0","0","0.00","0","-","0.22","1","1","1","1","1","0","2","1","1","0","0","3","5","3","13","2","14","0","0","-"
"100","Eric Nystrom","NSH","L","46","63.533333333333","1","0","0","0","1","50.00","5","20.00","0.49","5","5","2","0","1","0","5","1","0","1","0","0","0","1","2","2","4","0","1","0.00"
"114","Eric Staal","CAR, NYR","C","83","27.566666666667","0","0","0","0","0","-","0","-","0.06","1","1","0","0","0","0","0","0","0","0","0","1","1","2","0","0","2","8","12","40.00"
"281","Erik Condra","T.B","R","54","63.3","0","0","0","0","0","-","3","0.00","0.23","5","3","3","1","2","0","4","2","2","0","0","2","3","5","0","1","3","0","1","0.00"
"521","Erik Gudbranson","FLA","D","64","207.33333333333","0","0","0","0","0","0.00","2","0.00","0.09","4","2","1","0","1","0","2","1","1","0","0","6","9","1","18","6","26","0","0","-"
"692","Erik Gustafsson","CHI","D","41","2.9666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"468","Erik Haula","MIN","C, L","76","132.75","2","2","2","0","4","100.00","5","40.00","0.53","9","6","4","1","0","1","0","0","0","0","0","2","1","6","2","2","12","34","32","51.52"
"251","Erik Johnson","COL","D","73","224.91666666667","2","1","0","1","3","50.00","7","28.57","0.23","8","7","2","0","1","1","12","2","1","0","1","2","5","4","19","2","42","0","0","-"
"358","Erik Karlsson","OTT","D","82","108.93333333333","0","0","0","0","0","0.00","2","0.00","0.05","4","3","0","0","0","0","0","0","0","0","0","3","4","4","9","3","5","0","0","-"
"676","Esa Lindell","DAL","D","4","1.6166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","-"
"423","Evander Kane","BUF","L","65","73.033333333333","1","0","0","0","1","33.33","7","14.29","0.45","9","8","3","2","1","0","17","3","1","1","1","5","1","6","3","2","6","1","1","50.00"
"160","Evgeni Malkin","PIT","C","57","15.316666666667","0","0","0","0","0","0.00","1","0.00","0.12","2","1","2","1","1","0","2","1","1","0","0","1","0","1","1","0","0","1","5","16.67"
"495","Evgeny Kuznetsov","WSH","C","82","2.6666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","4","20.00"
"788","Evgeny Medvedev","PHI","D","45","37.566666666667","0","0","0","0","0","0.00","1","0.00","0","1","1","0","0","1","0","0","0","0","0","0","0","0","1","1","1","6","0","0","-"
"68","Fedor Tyutin","CBJ","D","61","125.4","0","0","0","0","0","0.00","1","0.00","0","2","2","0","0","0","0","4","2","2","0","0","1","3","2","14","1","15","0","0","-"
"670","Filip Forsberg","NSH","L","82","146.2","1","0","0","0","1","100.00","6","16.67","0.63","10","8","6","4","1","0","0","0","0","0","0","4","1","7","3","3","14","0","3","0.00"
"27","Francois Beauchemin","COL","D","82","286.91666666667","0","2","1","1","2","50.00","6","0.00","0.12","11","9","1","0","0","0","4","2","2","0","0","1","6","4","11","5","60","0","0","-"
"565","Frank Corrado","TOR","D","39","26.283333333333","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","4","0","1","0","0","-"
"775","Frank Vatrano","BOS","C","39","0.65","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","-"
"94","Frans Nielsen","NYI","C","81","161.16666666667","2","0","0","0","2","100.00","21","9.52","1.8","23","22","13","7","2","3","2","1","1","0","0","0","2","3","5","7","15","88","105","45.60"
"545","Freddie Hamilton","CGY","C","4","3.3666666666667","1","0","0","0","1","100.00","1","100.00","0.22","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00"
"743","Frederik Gauthier","TOR","C","7","20.9","0","1","1","0","1","100.00","1","0.00","0.01","1","1","0","0","0","0","0","0","0","0","0","1","0","1","0","2","4","14","13","51.85"
"573","Fredrik Claesson","OTT","D","16","22.5","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","2","0","0","-"
"464","Gabriel Bourque","NSH","L","22","45.766666666667","0","0","0","0","0","0.00","2","0.00","0.32","3","3","2","1","1","0","0","0","0","0","0","1","3","1","0","0","7","0","1","0.00"
"612","Gabriel Landeskog","COL","L","75","108.15","1","2","1","1","3","100.00","11","9.09","1.13","12","12","9","6","0","1","4","2","2","0","0","1","0","3","9","2","5","3","3","50.00"
"755","Garnet Hathaway","CGY","R","14","8.6333333333333","0","1","1","0","1","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","1","0.00"
"492","Greg McKegg","FLA","C","15","3.9","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","4","33.33"
"388","Greg Pateryn","MTL","D","38","49.766666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","10","1","0","0","1","3","3","1","4","3","11","0","0","-"
"98","Gregory Campbell","CBJ","C","82","147.28333333333","0","0","0","0","0","-","5","0.00","0.41","11","9","3","0","1","0","8","4","4","0","0","5","0","3","1","1","15","40","55","42.11"
"649","Griffin Reinhart","EDM","D","29","49.983333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","4","1","4","1","6","0","0","-"
"385","Gustav Nyquist","DET","R","82","1.1333333333333","0","0","0","0","0","-","1","0.00","0.04","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"724","Gustav Olofsson","MIN","D","2","0.65","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"651","Hampus Lindholm","ANA","D","80","173","1","0","0","0","1","33.33","2","50.00","0.08","3","2","1","0","0","0","2","1","1","0","0","1","6","2","6","5","28","0","0","-"
"35","Henrik Sedin","VAN","C","74","41.383333333333","1","0","0","0","1","100.00","3","33.33","0.24","4","4","2","1","0","0","2","1","1","0","0","1","1","1","1","0","2","21","34","38.18"
"39","Henrik Zetterberg","DET","L","82","6.3333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","2","1","1","0","0","2","1","0","0","1","0","5","4","55.56"
"705","Hudson Fasching","BUF","R","7","0.66666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"716","Hunter Shinkaruk","CGY, VAN","C","8","0.26666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"301","Ian Cole","PIT","D","70","161.38333333333","0","0","0","0","0","0.00","2","0.00","0.03","2","2","0","0","0","0","6","3","3","0","0","6","2","0","7","1","32","0","0","-"
"569","Iiro Pakarinen","EDM","R","63","73.083333333333","0","0","0","0","0","0.00","0","-","0.04","1","1","0","0","0","0","0","0","0","0","0","1","1","1","3","0","9","0","0","-"
"643","J.T. Brown","T.B","R","78","113.13333333333","0","2","1","1","2","100.00","4","0.00","0.3","5","5","2","1","0","0","2","1","1","0","0","7","3","1","7","7","11","5","4","55.56"
"624","J.T. Miller","NYR","L","82","0.38333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","10","1","0","0","1","1","0","0","0","0","0","0","0","-"
"688","Jaccob Slavin","CAR","D","63","132.66666666667","0","1","0","1","1","100.00","4","0.00","0.07","5","5","0","0","0","1","2","1","1","0","0","1","2","7","6","1","22","0","0","-"
"780","Jack Eichel","BUF","C","81","31.55","0","0","0","0","0","-","2","0.00","0.22","5","3","2","1","0","0","0","0","0","0","0","1","0","0","1","0","0","7","14","33.33"
"204","Jack Johnson","CBJ","D","60","173.61666666667","0","0","0","0","0","-","1","0.00","0.19","3","2","2","1","1","0","4","2","2","0","0","2","4","0","16","5","27","0","0","-"
"206","Jack Skille","COL","R","74","15.983333333333","0","0","0","0","0","0.00","3","0.00","0.13","4","4","2","0","0","0","0","0","0","0","0","2","0","2","1","0","2","0","2","0.00"
"721","Jacob De La Rose","MTL","L","22","29.883333333333","0","0","0","0","0","-","0","-","0","1","1","0","0","0","0","0","0","0","0","0","0","1","0","2","2","4","3","5","37.50"
"437","Jacob Josefson","N.J","C","58","90.733333333333","0","1","1","0","1","100.00","4","0.00","0.43","7","6","6","3","0","0","0","0","0","0","0","1","1","7","1","4","8","27","33","45.00"
"668","Jacob Trouba","WPG","D","81","221.45","1","1","1","0","2","50.00","6","16.67","0.45","10","6","5","1","0","0","6","3","3","0","0","2","10","6","13","3","36","0","0","-"
"511","Jaden Schwartz","STL","L","33","28.283333333333","0","0","0","0","0","-","3","0.00","0.1","4","4","0","0","1","0","0","0","0","0","0","0","0","2","0","0","4","0","1","0.00"
"360","Jake Gardiner","TOR","D","79","27.883333333333","0","1","0","1","1","100.00","1","0.00","0.03","1","1","0","0","0","0","2","1","1","0","0","2","3","1","1","1","3","0","0","-"
"684","Jake McCabe","BUF","D","77","110.56666666667","0","0","0","0","0","0.00","1","0.00","0","1","1","0","0","0","0","0","0","0","0","0","2","6","1","3","2","19","0","0","-"
