"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"706","Melker Karlsson","S.J","C","67","6.8666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","1","0","0","0","-"
"411","Michael Bournival","T.B","L","19","2.2666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"446","Michael Chaput","VAN","C","68","6.0833333333333","0","0","0","0","0","-","1","0.00","0.02","1","1","0","0","0","0","5","1","0","1","0","2","0","0","0","0","0","5","2","71.43"
"288","Michael Del Zotto","PHI","D","51","48.766666666667","0","1","0","1","1","50.00","11","0.00","1.03","21","15","9","3","0","2","2","1","1","0","0","0","2","0","0","0","0","0","0","-"
"214","Michael Frolik","CGY","R","82","97.6","3","5","2","3","8","61.54","14","21.43","2.09","27","21","20","8","0","0","4","2","2","0","0","1","2","1","2","4","1","2","2","50.00"
"210","Michael Grabner","NYR","R","76","6.05","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"809","Michael Kapla","N.J","D","5","4.6666666666667","0","0","0","0","0","-","0","-","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"579","Michael Matheson","FLA","D","81","41.516666666667","0","1","1","0","1","25.00","5","0.00","0.46","11","8","4","1","0","1","0","0","0","0","0","1","3","0","0","1","1","0","0","-"
"657","Michael McCarron","MTL","R","31","13.483333333333","0","0","0","0","0","0.00","2","0.00","0.21","3","3","2","1","0","0","17","4","1","3","0","1","0","0","1","0","0","5","6","45.45"
"635","Michael Raffl","PHI","L","52","4.9","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","5","1","0","1","0","2","0","0","0","0","0","0","0","-"
"463","Michael Sgarbossa","ANA, FLA","C","38","25.066666666667","1","1","1","0","2","100.00","2","50.00","0.38","2","2","2","1","0","0","2","1","1","0","0","0","1","0","1","1","0","8","7","53.33"
"302","Michael Stone","ARI, CGY","D","64","83.083333333333","1","4","1","3","5","62.50","16","6.25","0.98","26","22","4","1","0","0","6","3","3","0","0","0","1","1","1","0","2","0","0","-"
"806","Michal Kempny","CHI","D","50","5.9666666666667","0","0","0","0","0","-","1","0.00","0.06","2","1","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","0","-"
"6","Michal Rozsival","CHI","D","22","3.2666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","-"
"460","Micheal Ferland","CGY","L","76","35.45","2","2","1","1","4","80.00","6","33.33","1.62","9","9","8","5","0","1","25","5","0","5","0","0","1","0","3","2","0","0","0","-"
"271","Micheal Haley","S.J","C","58","1.6","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","61","13","3","9","1","1","0","0","0","0","0","0","0","-"
"524","Miikka Salomaki","NSH","R","5","0.18333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"533","Mika Zibanejad","NYR","C","56","134.1","4","7","3","4","11","61.11","31","12.90","4.55","63","50","29","10","0","7","2","1","1","0","0","0","9","1","0","4","1","61","35","63.54"
"260","Mikael Backlund","CGY","C","81","166.13333333333","7","9","7","2","16","72.73","26","26.92","4.56","49","37","31","14","0","1","2","1","1","0","0","0","12","3","1","2","0","81","48","62.79"
"442","Mikael Granlund","MIN","C","81","177.55","7","13","9","4","20","80.00","24","29.17","5.02","51","39","34","19","0","6","4","2","2","0","0","0","9","0","1","14","0","3","4","42.86"
"46","Mike Cammalleri","N.J","L","61","153.7","1","9","6","3","10","71.43","40","2.50","4.1","77","61","30","3","0","5","2","1","1","0","0","1","5","2","0","2","0","1","1","50.00"
"13","Mike Fisher","NSH","C","72","167.01666666667","7","10","6","4","17","70.83","19","36.84","2.94","29","26","23","16","0","1","12","3","1","2","0","0","1","2","4","3","0","102","69","59.65"
"127","Mike Green","DET","D","72","197.86666666667","3","7","5","2","10","50.00","26","11.54","2.42","68","41","20","2","1","2","2","1","1","0","0","0","8","2","1","5","4","0","0","-"
"327","Mike Hoffman","OTT","C, L","74","235.6","13","13","7","6","26","81.25","82","15.85","8.38","140","111","55","13","0","8","2","1","1","0","0","0","10","3","3","4","0","3","1","75.00"
"393","Mike Liambas","NSH","L","1","0.083333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"508","Mike Reilly","MIN","D","17","20.466666666667","0","0","0","0","0","-","1","0.00","0.14","6","4","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","-"
"14","Mike Ribeiro","NSH","C","46","120.1","2","5","2","3","7","63.64","6","33.33","1.48","13","7","9","6","1","2","0","0","0","0","0","0","10","0","0","4","1","28","39","41.79"
"811","Mike Vecchione","PHI","C","2","0.26666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"590","Mikhail Grigorenko","COL","C","75","133.91666666667","0","4","3","1","4","66.67","14","0.00","1.48","27","18","10","2","0","3","0","0","0","0","0","0","3","1","1","6","0","2","3","40.00"
"801","Mikhail Sergachev","MTL","D","4","1.3833333333333","0","0","0","0","0","-","0","-","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"281","Mikkel Boedker","S.J","L","81","124.33333333333","0","1","1","0","1","14.29","13","0.00","1.55","20","16","13","4","0","3","4","2","2","0","0","1","9","0","1","6","4","0","6","0.00"
"42","Mikko Koivu","MIN","C","80","178.18333333333","2","18","7","11","20","71.43","33","6.06","5.56","55","43","33","22","0","6","0","0","0","0","0","0","4","1","2","2","0","113","63","64.20"
"760","Mikko Rantanen","COL","R","75","205.23333333333","4","6","2","4","10","52.63","24","16.67","2.7","45","35","15","6","0","2","2","1","1","0","0","0","4","0","0","5","0","6","4","60.00"
"199","Milan Lucic","EDM","L","82","224.53333333333","12","13","9","4","25","65.79","49","24.49","9.07","77","69","63","43","0","3","14","4","2","2","0","1","6","2","14","9","0","0","0","-"
"80","Milan Michalek","TOR","L","5","6.65","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","-"
"651","Miles Wood","N.J","L","60","85.016666666667","2","2","2","0","4","40.00","14","14.29","2.5","18","18","17","14","0","1","9","3","2","1","0","1","0","1","5","8","0","0","0","-"
"773","Mitchell Marner","TOR","C","77","183.58333333333","4","17","9","8","21","75.00","37","10.81","3.17","64","45","34","7","0","6","4","2","2","0","0","1","16","2","1","12","2","4","4","50.00"
"569","Morgan Rielly","TOR","D","76","73.633333333333","1","4","2","2","5","71.43","16","6.25","1.81","38","29","8","1","0","1","5","1","0","1","0","2","4","0","0","1","0","0","0","-"
"571","Nail Yakupov","STL","R","40","11.25","0","0","0","0","0","0.00","1","0.00","0.04","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"397","Nate Prosser","MIN","D","39","0.4","0","1","0","1","1","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"632","Nate Schmidt","WSH","D","60","10.016666666667","0","0","0","0","0","0.00","2","0.00","0.39","3","3","3","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"109","Nate Thompson","ANA","C","30","3.6666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","5","1","0","1","0","0","0","0","0","0","0","4","2","66.67"
"543","Nathan Beaulieu","MTL","D","74","121.6","2","10","6","4","12","70.59","23","8.70","1.63","42","30","10","4","0","2","11","4","3","1","0","2","2","3","0","9","2","0","0","-"
"679","Nathan MacKinnon","COL","C","82","228.76666666667","2","12","7","5","14","60.87","31","6.45","4.25","68","42","38","9","0","9","2","1","1","0","0","2","10","1","1","8","0","103","64","61.68"
"344","Nazem Kadri","TOR","C","82","179.16666666667","12","5","2","3","17","58.62","38","31.58","8.19","78","67","60","28","0","4","27","12","11","1","0","6","10","0","3","10","0","31","29","51.67"
"742","Nelson Nogier","WPG","D","10","0.2","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","5","1","0","1","0","0","0","0","0","0","0","0","0","-"
"390","Nic Dowd","L.A","C","70","109.5","1","7","4","3","8","61.54","17","5.88","2.42","28","22","15","7","1","1","9","3","2","1","0","0","6","1","1","10","0","50","45","52.63"
"669","Nic Petan","WPG","C, L","54","114.93333333333","0","8","5","3","8","57.14","24","0.00","3.35","36","34","24","13","0","3","0","0","0","0","0","1","5","0","0","5","0","6","9","40.00"
"678","Nicholas Baptiste","BUF","R","14","8.0333333333333","0","0","0","0","0","0.00","1","0.00","0.09","1","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","-"
"421","Nick Bjugstad","FLA","C","54","77.233333333333","1","2","1","1","3","33.33","20","5.00","2.67","28","23","17","8","0","3","4","2","2","0","0","0","2","0","2","2","0","28","21","57.14"
"235","Nick Bonino","PIT","C","80","140.43333333333","6","5","3","2","11","73.33","21","28.57","2.65","34","28","24","12","0","1","6","3","3","0","0","0","1","1","3","6","1","47","43","52.22"
"497","Nick Cousins","PHI","C","60","71.166666666667","1","1","1","0","2","100.00","9","11.11","0.88","13","11","8","4","0","3","8","4","4","0","0","1","1","0","1","7","2","8","6","57.14"
"190","Nick Foligno","CBJ","L","79","212.3","11","10","6","4","21","61.76","40","27.50","7.9","52","50","47","43","0","5","15","6","5","1","0","1","3","1","4","8","1","6","1","85.71"
"269","Nick Holden","NYR","D","80","49.233333333333","3","1","0","1","4","40.00","6","50.00","0.6","16","10","8","1","0","0","9","3","2","1","0","1","2","1","2","0","0","0","0","-"
"388","Nick Jensen","DET","D","49","3.2666666666667","0","0","0","0","0","-","1","0.00","0.12","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"790","Nick Lappin","N.J","R","43","17.05","0","0","0","0","0","-","5","0.00","0.49","5","5","4","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-"
"351","Nick Leddy","NYI","D","81","249.13333333333","3","12","3","9","15","57.69","33","9.09","3.39","81","56","22","3","0","7","0","0","0","0","0","1","7","4","5","4","2","0","0","-"
"652","Nick Paul","OTT","L","1","0.76666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","100.00"
"717","Nick Ritchie","ANA","L","77","42.466666666667","1","1","1","0","2","50.00","6","16.67","1.13","10","9","10","6","1","0","17","3","1","1","1","1","0","1","0","2","0","1","0","100.00"
"725","Nick Schmaltz","CHI","C","61","64.5","0","2","0","2","2","33.33","5","0.00","0.51","11","8","7","2","0","1","0","0","0","0","0","0","2","0","2","2","0","9","9","50.00"
"34","Nick Schultz","PHI","D","28","1.15","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"502","Nick Shore","L.A","C","70","20.25","0","0","0","0","0","-","2","0.00","0.29","4","3","3","2","0","1","0","0","0","0","0","0","0","0","0","3","0","7","9","43.75"
"670","Nick Sorensen","ANA","R","5","4.85","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"213","Nicklas Backstrom","WSH","C","82","251.01666666667","8","27","12","15","35","85.37","30","26.67","4.17","48","40","29","15","0","1","8","4","4","0","0","0","9","6","3","6","0","83","75","52.53"
"551","Nicklas Jensen","NYR","R","7","7.0833333333333","0","0","0","0","0","0.00","0","-","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","-"
"375","Nicolas Deslauriers","BUF","L","42","0.63333333333333","0","0","0","0","0","-","0","-","0","1","0","0","0","0","0","5","1","0","1","0","0","0","0","0","0","0","0","0","-"
"527","Nikita Kucherov","T.B","R","74","246.71666666667","17","15","9","6","32","86.49","85","20.00","8.8","165","123","72","13","0","11","6","3","3","0","0","0","14","4","1","7","0","0","0","-"
"478","Nikita Nesterov","MTL, T.B","D","48","55.183333333333","1","1","0","1","2","66.67","6","16.67","0.41","19","11","1","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","-"
"730","Nikita Scherbak","MTL","R","3","4.7833333333333","1","0","0","0","1","100.00","1","100.00","0.12","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","-"
"750","Nikita Soshnikov","TOR","R","56","34.316666666667","0","1","1","0","1","50.00","8","0.00","1.73","14","13","12","8","0","2","2","1","1","0","0","0","2","0","2","0","1","0","0","-"
"739","Nikita Tryamkin","VAN","D","66","2.15","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","5","1","0","1","0","0","0","0","0","0","0","0","0","-"
"692","Nikita Zadorov","COL","D","56","37.45","0","2","1","1","2","66.67","1","0.00","0.32","7","5","3","0","0","0","15","6","5","1","0","2","1","0","0","0","0","0","0","-"
"804","Nikita Zaitsev","TOR","D","82","164.21666666667","1","11","2","9","12","46.15","18","5.56","1.37","49","28","12","2","0","1","2","1","1","0","0","2","7","2","1","1","3","0","0","-"
"176","Niklas Hjalmarsson","CHI","D","73","8.9333333333333","0","0","0","0","0","0.00","1","0.00","0.07","4","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"33","Niklas Kronwall","DET","D","57","141.01666666667","0","6","2","4","6","54.55","23","0.00","1.89","54","31","20","3","1","2","4","2","2","0","0","0","2","1","0","1","3","0","0","-"
"716","Nikolaj Ehlers","WPG","L","82","212.73333333333","5","7","3","4","12","80.00","39","12.82","4.31","66","56","29","9","0","2","10","5","5","0","0","1","10","0","1","10","2","0","0","-"
"731","Nikolay Goldobin","S.J, VAN","R","14","7.2333333333333","0","0","0","0","0","-","1","0.00","0.23","3","2","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"219","Nikolay Kulemin","NYI","L","72","9.95","1","1","1","0","2","100.00","2","50.00","0.45","2","2","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"443","Nino Niederreiter","MIN","R","82","165.2","8","6","5","1","14","56.00","36","22.22","5.77","54","50","49","34","0","7","10","5","5","0","0","0","3","1","4","7","0","0","1","0.00"
"752","Noah Hanifin","CAR","D","81","164.63333333333","2","9","6","3","11","64.71","24","8.33","2.02","61","36","17","1","1","6","4","2","2","0","0","0","12","4","1","5","2","0","0","-"
"784","Noel Acciari","BOS","C","29","1.8166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"649","Oliver Bjorkstrand","CBJ","R","26","44.583333333333","0","0","0","0","0","0.00","6","0.00","0.92","14","9","11","6","0","0","0","0","0","0","0","1","0","0","0","2","1","0","0","-"
"343","Oliver Ekman-Larsson","ARI","D","79","291.68333333333","8","11","2","9","19","65.52","42","19.05","4.13","102","60","25","7","2","4","12","6","6","0","0","4","11","2","5","2","2","0","0","-"
"578","Olli Maatta","PIT","D","55","8.5333333333333","0","0","0","0","0","0.00","1","0.00","0.07","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","-"
"747","Ondrej Kase","ANA","R","53","12.033333333333","0","0","0","0","0","-","1","0.00","0.1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"476","Ondrej Palat","T.B","L","75","206.68333333333","5","10","4","6","15","44.12","28","17.86","4.73","42","39","40","17","1","3","6","3","3","0","0","4","6","3","7","11","1","0","0","-"
"544","Oscar Klefbom","EDM","D","82","206.4","3","13","5","8","16","48.48","31","9.68","2.3","84","53","17","1","0","1","0","0","0","0","0","0","4","2","1","4","2","0","0","-"
"402","Oscar Lindberg","NYR","C","65","6.1333333333333","0","1","0","1","1","100.00","0","-","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","1","0","0","9","6","60.00"
"594","Oskar Sundqvist","PIT","C","10","0.083333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"246","P.K. Subban","NSH","D","66","173.85","3","13","6","7","16","69.57","36","8.33","2.6","78","46","19","1","0","5","8","4","4","0","0","1","4","1","3","3","0","0","0","-"
"57","PA Parenteau","N.J, NSH","R","67","148.43333333333","4","4","2","2","8","66.67","20","20.00","2.34","26","22","10","6","0","3","10","5","5","0","0","1","8","1","2","7","0","2","2","50.00"
"181","Patric Hornqvist","PIT","R","70","211.38333333333","10","7","4","3","17","47.22","48","20.83","8.13","68","62","60","46","1","9","10","5","5","0","0","1","2","1","18","7","3","1","0","100.00"
"98","Patrice Bergeron","BOS","C","79","232.15","8","9","7","2","17","43.59","65","12.31","9.41","112","93","91","32","2","8","10","5","5","0","0","0","5","3","4","7","0","165","108","60.44"
"702","Patrick Brown","CAR","C","14","0.31666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"95","Patrick Eaves","ANA, DAL","R","79","233.05","13","5","1","4","18","48.65","43","30.23","9.83","87","70","68","38","0","9","6","3","3","0","0","1","6","2","6","7","1","0","0","-"
"258","Patrick Kane","CHI","R","82","281.43333333333","7","16","9","7","23","71.88","67","10.45","7.32","117","88","58","15","1","4","6","3","3","0","0","0","6","3","2","11","1","3","16","15.79"
"9","Patrick Marleau","S.J","C, L","82","246.46666666667","7","9","2","7","16","51.61","37","18.92","5.72","69","53","44","24","1","3","6","3","3","0","0","0","10","4","2","8","0","17","9","65.38"
"240","Patrick Maroon","EDM","L","81","155.43333333333","3","3","2","1","6","42.86","30","10.00","4.71","43","38","35","27","0","2","32","10","6","4","0","1","5","3","2","4","0","0","0","-"
"51","Patrick Sharp","DAL","L","48","100.55","1","0","0","0","1","16.67","24","4.17","1.97","54","33","18","5","0","2","6","3","3","0","0","0","2","0","0","6","0","12","9","57.14"
"295","Patrick Wiercioch","COL","D","57","52.366666666667","0","0","0","0","0","0.00","5","0.00","0.22","12","7","1","0","0","0","0","0","0","0","0","0","0","1","3","1","0","0","0","-"
"206","Patrik Berglund","STL","C","82","116.38333333333","4","4","3","1","8","66.67","22","18.18","2.61","33","26","24","11","0","4","4","2","2","0","0","0","3","2","2","2","0","41","34","54.67"
"796","Patrik Laine","WPG","R","73","198.15","9","5","2","3","14","70.00","58","15.52","4.5","104","77","28","6","2","7","6","3","3","0","0","1","9","2","1","6","0","0","0","-"
"414","Patrik Nemeth","DAL","D","40","1.6333333333333","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"242","Paul Byron","MTL","L","81","44.3","0","4","4","0","4","66.67","3","0.00","0.49","4","4","4","4","0","1","4","2","2","0","0","1","1","0","2","2","0","2","0","100.00"
"234","Paul Carey","WSH","C","6","0.083333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"620","Paul LaDue","L.A","D","22","33.083333333333","0","4","1","3","4","66.67","5","0.00","0.33","10","7","4","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","-"
"36","Paul Martin","S.J","D","81","12.933333333333","0","0","0","0","0","-","1","0.00","0.04","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","-"
"250","Paul Postma","WPG","D","65","1.8166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"149","Paul Stastny","STL","C","66","170.45","5","8","8","0","13","59.09","21","23.81","3.75","25","25","21","18","0","3","0","0","0","0","0","2","3","0","0","2","1","110","73","60.11"
"471","Paul Thompson","FLA","R","21","0.18333333333333","0","0","0","0","0","-","1","0.00","0.06","1","1","1","0","0","0","5","1","0","1","0","0","0","0","0","0","0","0","0","-"
"644","Pavel Buchnevich","NYR","L, R","41","77.35","1","2","1","1","3","37.50","15","6.67","1.81","26","20","12","4","1","1","0","0","0","0","0","0","4","0","0","1","0","1","0","100.00"
"756","Pavel Zacha","N.J","C","70","129.16666666667","5","8","4","4","13","72.22","12","41.67","1.73","23","18","15","3","0","2","2","1","1","0","0","0","5","1","0","4","0","16","26","38.10"
"650","Peter Cehlarik","BOS","L","11","15.266666666667","0","1","0","1","1","50.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","-"
"350","Peter Holland","ARI, TOR","C","48","55.15","1","0","0","0","1","50.00","7","14.29","1.07","13","11","9","6","0","1","6","3","3","0","0","2","5","0","0","9","0","17","16","51.52"
"622","Petteri Lindbohm","STL","D","7","0.033333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"211","Phil Kessel","PIT","C, R","82","291.73333333333","8","22","11","11","30","63.83","56","14.29","6.59","118","79","65","15","0","12","6","3","3","0","0","0","10","1","1","6","0","1","0","100.00"
"386","Phil Varone","OTT","C","7","4.9833333333333","0","0","0","0","0","-","0","-","0.05","1","1","1","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","-"
"313","Philip Larsen","VAN","D","26","58.616666666667","0","2","2","0","2","66.67","11","0.00","0.96","36","21","10","2","1","2","0","0","0","0","0","0","0","0","0","1","0","0","0","-"
"549","Phillip Danault","MTL","L","82","50.933333333333","0","2","0","2","2","40.00","1","0.00","0.31","4","3","2","1","0","1","7","2","1","1","0","0","0","1","2","3","0","21","20","51.22"
"574","Phillip Di Giuseppe","CAR","L","36","17.4","0","1","0","1","1","33.33","3","0.00","0.48","5","3","2","1","0","0","7","2","1","1","0","0","0","1","1","0","0","0","0","-"
"708","Pierre-Edouard Bellemare","PHI","L","82","4.9166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","5","1","0","1","0","0","0","0","0","0","0","5","5","50.00"
"573","Pontus Aberg","NSH","L","15","4.9666666666667","0","0","0","0","0","-","0","-","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","-"
"429","Quinton Howden","WPG","C","5","0.95","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"591","Radek Faksa","DAL","C","80","41.9","0","2","2","0","2","100.00","1","0.00","0.49","5","4","3","3","1","0","27","5","1","3","1","3","3","1","0","4","0","17","9","65.38"
"24","Radim Vrbata","ARI","R","81","218.16666666667","4","11","9","2","15","55.56","65","6.15","6.49","119","94","48","18","0","5","2","1","1","0","0","0","6","2","2","3","1","10","7","58.82"
"395","Radko Gudas","PHI","D","67","4.5666666666667","0","1","0","1","1","100.00","2","0.00","0.06","2","2","0","0","0","0","22","8","6","2","0","2","0","0","0","0","0","0","0","-"
"753","Rasmus Andersson","CGY","D","1","1.8666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-"
"686","Rasmus Ristolainen","BUF","D","79","251.23333333333","1","24","10","14","25","58.14","52","1.92","3.4","113","73","20","1","1","9","6","3","3","0","0","1","6","2","8","2","5","0","0","-"
"509","Reid Boucher","N.J, NSH, VAN","C","39","59.816666666667","1","0","0","0","1","20.00","12","8.33","1.36","23","17","10","6","0","2","0","0","0","0","0","0","2","1","0","2","1","0","0","-"
"356","Reilly Smith","FLA","R","80","193.05","6","5","1","4","11","61.11","44","13.64","5.15","70","55","36","19","1","3","7","2","1","1","0","1","12","0","4","9","1","0","0","-"
"667","Remi Elie","DAL","L","18","0.9","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"146","Rene Bourque","COL","R","65","99.683333333333","2","0","0","0","2","66.67","10","20.00","2.45","22","19","20","10","0","3","12","3","1","2","0","0","0","0","3","2","0","0","0","-"
"364","Richard Panik","CHI","R","82","135.46666666667","4","5","3","2","9","56.25","15","26.67","3.82","27","23","21","14","0","3","2","1","1","0","0","1","1","3","1","6","1","0","0","-"
"60","Rick Nash","NYR","L, R","67","135.31666666667","6","3","3","0","9","64.29","31","19.35","5.23","48","42","35","22","0","5","4","2","2","0","0","2","10","0","0","4","1","0","0","-"
"552","Rickard Rakell","ANA","C, R","71","159.06666666667","5","7","5","2","12","70.59","34","14.71","5.11","56","47","37","19","0","6","2","1","1","0","0","1","4","0","5","9","1","5","5","50.00"
"247","Riley Nash","BOS","C","81","5.3666666666667","0","0","0","0","0","-","2","0.00","0.14","2","2","1","1","0","0","2","1","1","0","0","1","0","0","0","0","0","3","5","37.50"
"431","Riley Sheahan","DET","C","80","89.966666666667","1","2","1","1","3","37.50","8","12.50","1.14","12","12","9","6","0","0","4","2","2","0","0","0","0","0","0","4","0","12","11","52.17"
"506","Robbie Russo","DET","D","19","2.5166666666667","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","-"
"726","Robby Fabbri","STL","C","51","115.38333333333","4","5","2","3","9","50.00","14","28.57","2.64","26","21","22","9","0","1","7","2","1","1","0","1","1","1","5","6","0","6","6","50.00"
"259","Robert Bortuzzo","STL","D","38","1.3833333333333","0","0","0","0","0","-","1","0.00","0.03","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"293","Roman Josi","NSH","D","72","219.21666666667","7","11","5","6","18","60.00","48","14.58","3.63","91","67","24","5","1","6","2","1","1","0","0","0","6","2","0","10","3","0","0","-"
"808","Roman Lyubimov","PHI","L","47","2.4833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00"
"140","Roman Polak","TOR","D","75","0.91666666666667","0","0","0","0","0","-","1","0.00","0.04","1","1","0","0","0","0","5","1","0","1","0","1","0","0","0","0","0","0","0","-"
"29","Ron Hainsey","CAR, PIT","D","72","13.783333333333","0","0","0","0","0","-","1","0.00","0.11","2","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-"
"138","Ryan Callahan","T.B","R","18","4.2333333333333","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","7","2","1","1","0","1","0","0","0","1","0","2","0","100.00"
"474","Ryan Dzingel","OTT","C, L","81","108.41666666667","1","2","1","1","3","37.50","16","6.25","2.66","25","19","20","13","0","3","5","1","0","1","0","0","1","1","1","4","0","0","1","0.00"
"346","Ryan Ellis","NSH","D","71","156.18333333333","4","7","4","3","11","57.89","40","10.00","2.77","74","54","15","0","0","4","13","5","4","1","0","0","4","2","2","3","2","0","0","-"
"464","Ryan Garbutt","ANA","C","27","1.9666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"89","Ryan Getzlaf","ANA","C","74","225.26666666667","6","14","8","6","20","66.67","34","17.65","4.09","71","52","31","9","0","5","10","5","5","0","0","1","17","3","4","9","3","35","22","61.40"
"661","Ryan Hartman","CHI","L, R","76","40.45","1","0","0","0","1","50.00","4","25.00","0.97","6","6","6","6","0","0","8","4","4","0","0","0","2","0","0","4","0","5","3","62.50"
"439","Ryan Johansen","NSH","C","82","240.56666666667","4","19","11","8","23","79.31","34","11.76","4.31","66","48","32","9","0","5","22","8","6","2","0","2","20","3","3","6","1","84","63","57.14"
